index,method,url,protocol,userAgent,pragma,cacheControl,accept,acceptEncoding,acceptCharset,acceptLanguage,host,connection,contentLength,contentType,cookie,payload,label
17640,POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,25,application/x-www-form-urlencoded,JSESSIONID=85167B48ADAF6AD706B384C2ACE3DC14,id=%27+AND+%271%27%3D%271,anom
17641,POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,5,application/x-www-form-urlencoded,JSESSIONID=EB808D6CB80736FF908D704C1B749A7B,idA=2,anom
17642,POST,http://localhost:8080/tienda1/publico/entrar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,86,application/x-www-form-urlencoded,JSESSIONID=D1D486FE8738D5B544C5E0AA8AD4D19F,errorMsg=Credenciales+incorrectas%3C%21--%23include+file%3D%22archivo_secreto%22+--%3E,anom
17643,POST,http://localhost:8080/tienda1/publico/entrar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,26,application/x-www-form-urlencoded,JSESSIONID=BFF129C1080BEA40E128B002BD96DCD5,errorMsg=%27INJECTED_PARAM,anom
17644,POST,http://localhost:8080/tienda1/publico/entrar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,34,application/x-www-form-urlencoded,JSESSIONID=1150BC81C2E4731168D323DC70171095,errorMsgA=Credenciales+incorrectas,anom
17645,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,48,application/x-www-form-urlencoded,JSESSIONID=53F84BA2019FFC99F757A0364A1447A9,modo=insertar%4040,anom
17645,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,48,application/x-www-form-urlencoded,JSESSIONID=53F84BA2019FFC99F757A0364A1447A9,precio=8478,anom
17645,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,48,application/x-www-form-urlencoded,JSESSIONID=53F84BA2019FFC99F757A0364A1447A9,B1=Pasar+por+caja,anom
17646,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,41,application/x-www-form-urlencoded,JSESSIONID=1205AB6E7E821B983567B5D86D8C930F,modo=insertar,anom
17646,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,41,application/x-www-form-urlencoded,JSESSIONID=1205AB6E7E821B983567B5D86D8C930F,precio=8478,anom
17646,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,41,application/x-www-form-urlencoded,JSESSIONID=1205AB6E7E821B983567B5D86D8C930F,B1=Confirmar%2F,anom
17647,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,44,application/x-www-form-urlencoded,JSESSIONID=980B80F3769BBFD2D69C6191526ECF40,modo=insertar,anom
17647,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,44,application/x-www-form-urlencoded,JSESSIONID=980B80F3769BBFD2D69C6191526ECF40,precio=8478,anom
17647,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,44,application/x-www-form-urlencoded,JSESSIONID=980B80F3769BBFD2D69C6191526ECF40,B1A=Pasar+por+caja,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,modo=registro,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,login=aggi,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,password=S7mI2usA,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,nombre=Maijhara,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,apellidos=Sanz,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,email=richman-garrison%40manzanilladevillafafila.fj,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,dni=59195753D,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,direccion=Plza.+*Reina+Sofia%2C+S*%2FN+8%3FD,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,ciudad=Ayamonte,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,cp=47860,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,provincia=Palencia,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,ntc=3373998516659876,anom
17648,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,262,application/x-www-form-urlencoded,JSESSIONID=9E4A3E9F3C1ED587B2101585119854C3,B1=Registrar,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,modo=registro,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,login=aggi,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,password=S7mI2usA,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,nombre=Maijhara,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,apellidos=Sanz,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,email=richman-garrison%40manzanilladevillafafila.fj,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,dni=59195753D,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,direccion=Calle+Bu%F1ola+8%2C+,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,ciudadA=Ayamonte,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,cp=47860,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,provincia=Palencia,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,ntc=3373998516659876,anom
17649,POST,http://localhost:8080/tienda1/publico/registro.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,249,application/x-www-form-urlencoded,JSESSIONID=EDC7BD9989DF96D7A4F660B6B6C444A8,B1=Registrar,anom
17650,POST,http://localhost:8080/tienda1/publico/vaciar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,102,application/x-www-form-urlencoded,JSESSIONID=2A1999437B74933CCBFB8F502ED7F491,B2=Vaciar+carritoparos%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29,anom
17651,POST,http://localhost:8080/tienda1/publico/vaciar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,18,application/x-www-form-urlencoded,JSESSIONID=6F7A7B2E7B67FAB7D25CCF77AC202D49,B2A=Vaciar+carrito,anom
17652,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,794,application/x-www-form-urlencoded,JSESSIONID=708123E76850CB8FB5348C95354BDDED,modo=registro,anom
17652,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,794,application/x-www-form-urlencoded,JSESSIONID=708123E76850CB8FB5348C95354BDDED,login=sha-wen,anom
17652,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,794,application/x-www-form-urlencoded,JSESSIONID=708123E76850CB8FB5348C95354BDDED,password=aeronato,anom
17652,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,794,application/x-www-form-urlencoded,JSESSIONID=708123E76850CB8FB5348C95354BDDED,nombre=Rudy,anom
17652,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,794,application/x-www-form-urlencoded,JSESSIONID=708123E76850CB8FB5348C95354BDDED,apellidos=Riviere,anom
17652,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,794,application/x-www-form-urlencoded,JSESSIONID=708123E76850CB8FB5348C95354BDDED,email=pilato0%40lettere.aero,anom
17652,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,794,application/x-www-form-urlencoded,JSESSIONID=708123E76850CB8FB5348C95354BDDED,dni=68312371W,anom
17652,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,794,application/x-www-form-urlencoded,JSESSIONID=708123E76850CB8FB5348C95354BDDED,direccion=Pl.+Ochavo+19+,anom
